binding_energy_eV,raw_intensity,background,component:imide_carbonyl_O,component:acid_carbonyl_O,component:methoxy_O,component:acid_hydroxyl_OH,total_fit,residual
543.9000537109374,27901.088936480774,28441.597054379217,36.0393220287116,22.576890252441995,46.0407123051847,19.799814615904477,28566.05379358146,-664.9648571006874
544.0000537109374,27760.00881751185,28474.26964632472,35.49574461778686,22.21568296844421,45.24588739956145,19.435254282609257,28596.66221559312,-836.653398081271
544.1000537109375,28155.07184079335,28506.942238270218,34.964366108361745,21.863069665217402,44.471452969225375,19.08066202642018,28627.32178903944,-472.24994824609166
544.2000537109375,28121.744009016576,28539.61483021572,34.4448243978695,21.518780034846365,43.71671798457089,18.735678031792474,28658.0308306648,-536.2868216482238
544.3000537109374,28475.95370476947,28572.287422161182,33.936770712640175,21.182554307305896,42.98102042207716,18.399958559639444,28688.787726162846,-212.83402139337704
544.4000537109374,29133.75356188967,28604.960014106684,33.4398690237705,20.854142761601928,42.263725816488815,18.07317509372633,28719.590926802273,414.16263508739576
544.5000537109374,29503.398494077013,28637.632606052182,32.95379549263176,20.53330526315502,41.564225896559954,17.755013539438437,28750.43894624397,752.9595478330448
544.6000537109375,29576.304370208352,28670.305197997684,32.47823794429965,20.21981082582242,40.881937298882505,17.445173471278693,28781.33035753797,794.9740126703837
544.7000537109375,28893.81767462129,28702.977789943187,32.01289536731944,19.913437197076508,40.21630035474801,17.143367425744707,28812.263790288074,81.55388433321423
544.8000537109374,29040.714388611053,28735.65038188865,31.557477438310077,19.61397046494991,39.56677794534076,16.849320236485266,28843.237927973736,197.47646063731736
544.9000537109374,28848.732775496745,28768.322973834147,31.111704070005878,19.321204685450994,38.93285442089824,16.562768408872227,28874.251505419375,-25.518729922630882
545.0000537109374,28800.99556577965,28800.99556577965,30.67530498143254,19.034941529245685,38.31403457979956,16.283459531346438,28905.303306401474,-104.30774062182536
