binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl,component:imide_N-C=O,component:acid_O-C=O,total_fit,residual
293.9000537109375,20752.252857374486,19404.9997953128,258.7856265519294,94.57639166685405,134.23459402006114,170.5199935913874,20063.116401143034,689.136456231452
294.00005371093744,21088.465124712206,19459.88949156012,253.42329916405248,92.42596609343552,129.89683866847432,163.07412089448422,20098.709716380567,989.755408331639
294.10005371093735,20559.604407363695,19514.779187807442,248.22567586649734,90.34793603135968,125.76518217947448,156.10067896805904,20135.21866085283,424.3857465108631
294.2000537109375,20798.832294300264,19569.66888405489,243.18609006691048,88.33909323548801,121.82682150434209,149.5599690888039,20172.580857950434,626.2514363498303
294.3000537109374,20886.528184974806,19624.55858030221,238.2982085867122,86.39640494392695,118.06992882006057,143.41675162296215,20210.739874275874,675.788310698932
294.4000537109375,20841.686419215006,19679.448276549658,233.55601187892873,84.51700250287391,114.48356405829253,137.63951930902167,20249.644374298776,592.0420449162302
294.50005371093744,20264.443665547282,19734.33797279698,228.95377560010547,82.69817084122002,111.05759641878832,132.19994370209477,20289.24745935919,-24.80379381190869
294.60005371093735,21191.9947795301,19789.227669044303,224.4860534312457,80.93733872312019,107.78263383152256,127.07244293225219,20329.506137962442,862.4886415676592
294.7000537109375,21030.808631628624,19844.11736529175,220.14766105234045,79.23206971369996,104.64995946416435,122.23383552780864,20370.380891049765,660.4277405788598
294.8000537109374,21386.175945529834,19899.007061539072,215.93366118282384,77.58005379893915,101.65147448470962,117.66305649526026,20411.835307500805,974.3406380290289
294.9000537109375,20599.76385983182,19953.89675778652,211.83934960770802,75.9790996061937,98.77964638708194,113.34091958200119,20453.835772969505,145.92808686231365
295.00005371093744,20993.727691036023,20008.786454033838,207.86024211619272,74.42712717681435,96.02746227243287,109.24991479540428,20496.35120039468,497.37649064134166
295.10005371093735,20885.583234988615,20063.67615028116,203.99206228510658,72.9221612464913,93.38838655186547,105.37403363852981,20539.352794003153,346.23044098546234
295.2000537109375,20507.893139160173,20118.565846528607,200.23073004559873,71.46232499310794,90.8563226003624,101.69861674004449,20582.813840907722,-74.92070174754917
295.3000537109374,20173.831612152484,20173.455542775926,196.5723509761964,70.04583421531304,88.42557794684599,98.21022000834091,20626.709525922623,-452.87791377013855
295.4000537109375,20855.348507167393,20228.345239023372,193.01320626995025,68.67099190824455,86.09083263357236,94.89649640133275,20671.016766236473,184.3317409309202
295.50005371093744,20316.102052367307,20283.234935270695,189.5497433278551,67.33618320585502,83.84711042037306,91.74609105218637,20715.714063276966,-399.61201090965915
295.60005371093735,20383.58232350048,20338.124631518018,186.17856693408342,66.03987066173971,81.68975254577894,88.74854794065575,20760.781369600274,-377.19904609979494
295.7000537109375,20939.211268403393,20393.014327765464,182.89643097250269,64.78058984292544,79.61439378962069,85.89422662322202,20806.199968993737,133.0112994096562
295.8000537109374,20884.853673183905,20447.904024012787,179.70023064683164,63.5569452131236,77.6169406098052,83.17422777599879,20851.952368258546,32.901304925359
295.9000537109375,20367.575691071663,20502.793720260233,176.58699516970998,62.367606283916075,75.69355115085301,80.58032649094638,20898.02219935566,-530.4465082839961
296.00005371093744,20462.20610239648,20557.683416507556,173.55388088886707,61.21130401421769,73.84061694382795,78.1049124152425,20944.39413076971,-482.188028373228
296.10005371093735,20811.236612354824,20612.57311275488,170.59816482060532,60.086827439822635,72.05474613633575,75.7409359455718,20991.053787097215,-179.81717474239122
296.2000537109375,20399.53263895,20667.462809002325,167.71723856344153,58.993020516465535,70.33274810855416,73.48185979163664,21037.987675982422,-638.4550370324214
296.3000537109374,21070.244209125092,20722.352505249644,164.90860256653866,57.92877916106963,68.67161934616084,71.32161530959563,21085.18312163301,-14.938912507917848
296.4000537109375,20695.38377291407,20777.242201497094,162.1698607294504,56.89304847708172,67.0685304543769,69.25456308028124,21132.628204238285,-437.24443132421584
296.50005371093744,20313.92536836434,20832.131897744417,159.49871531164416,55.88482015099103,65.52081420930305,67.27545727107069,21180.311704687425,-866.3863363230848
296.60005371093735,20392.021927049624,20887.021593991736,156.89296213150175,54.90313000801249,64.02595455301979,65.37941337527661,21228.22305405955,-836.2011270099247
296.7000537109375,20277.85564583463,20941.91129023918,154.3504860362995,53.94705571597679,62.58157644846955,63.56187897118801,21276.35228741111,-998.496641576483
296.8000537109374,21248.332597854635,20996.8009864865,151.8692566257878,53.01571462723395,61.18543651832103,61.81860718451325,21324.69000144236,-76.35740358772455
296.9000537109375,20582.3143408782,21051.690682733948,149.44732421323488,52.10826174915935,59.83541439943941,60.14563257446325,21373.227315670243,-790.9129747920415
297.00005371093744,19736.788232116516,21106.58037898127,147.08281600913162,51.22388783463714,58.529504751313624,58.53924919574215,21421.955836772097,-1685.1676046555804
297.10005371093735,20464.273793937493,21161.470075228593,144.77393251349454,50.361817584431286,57.26580986253156,56.99599061642295,21470.867625805473,-1006.59383186798
297.2000537109375,20062.139501324255,21216.35977147604,142.518944103977,49.52130795406935,56.04253280486031,55.51261169640783,21519.955168035354,-1457.8156667110998
297.3000537109374,21118.481481687417,21271.249467723363,140.31618780769682,48.70164655833937,54.8579710891193,54.08607195256286,21569.21134513108,-450.7298634436629
297.4000537109375,20664.297841183256,21326.13916397081,138.16406424552224,47.902150167008294,53.71051078129515,52.713520355574765,21618.62940952021,-954.3315683369547
297.50005371093744,20214.33556072992,21381.02886021813,136.0610347384958,47.12216328589994,52.59862104126031,51.39228142038591,21668.202960704173,-1453.8673999742532
297.60005371093735,20755.1060211852,21435.91855646545,134.00561856650515,46.36105681779363,51.52084904974232,50.119842466619026,21717.92592336611,-962.8199021809123
297.7000537109375,20866.737198258365,21490.8082527129,131.9963903702372,45.61822679810008,50.47581529242903,48.89384193860279,21767.79252711227,-901.0553288539049
297.8000537109374,20587.70935862067,21545.697948960224,130.0319776878818,44.89309320056713,49.46220917278415,47.71205868601929,21817.797287707475,-1230.087929086807
297.9000537109375,21252.654516030118,21600.587645207666,128.11105861861915,44.185098808604984,48.47878492766578,46.57240211641563,21867.93498967897,-615.2804736488542
298.00005371093744,21655.47734145499,21655.477341454993,126.23235960560108,43.49370814818548,47.52435782218729,45.47290313997648,21918.200670170943,-262.72332871595427
